user,karma,rating,publications,comments,favourites,followers
doctorjuta,0.0,0.0,0,4,19,1
doctornkz,26.0,0.0,1,53,17,4
doingworld,0.0,0.0,0,16,605,0
dokwork,16.5,0.0,1,106,390,4
dolgonosic,0.0,0.0,0,25,28,1
dollar,25.0,0.0,0,44,328,1
dolph2005,0.0,0.0,0,21,0,0
dolphin278,0.0,0.0,0,50,2,28
dolphin4ik,6.0,0.1,1,19,12,0
dolpinn,0.0,0.0,0,3,61,1
dom1n1k,28.2,0.0,1,1,1,3
domen,0.0,0.0,0,80,120,3
domix32,17.0,0.0,1,144,69,2
domu,48.0,0.0,4,65,15,29
don,0.0,0.0,0,17,3,2
donPedro,0.0,0.0,0,72,59,1
donRumatta,0.0,0.0,0,135,60,0
donchenko,18.9,0.0,1,12,2,20
doniv,6.0,0.0,4,34,1,6
donjenya,35.2,0.0,11,48,35,6
donnaAnna,3.0,0.0,1,21,3,0
donor,0.0,0.0,0,35,0,16
doob,0.0,0.0,0,70,319,3
doom369,80.5,0.0,15,234,86,78
dooreelkow,2.0,0.0,1,33,18,0
dooza,0.0,0.0,5,29,10,7
dordzhiev,8.0,0.2,3,3,29,7
dorn,0.0,0.2,0,8,0,0
dorofej,30.6,0.0,12,249,195,18
dos,29.2,0.0,1,331,112,3
dot,0.0,0.0,0,3,1,0
dotZero,15.7,0.0,2,36,322,1
dotme,26.0,0.0,1,36,82,0
dotmeer,8.0,0.0,0,5,8,2
dotnetdonik,11.0,0.0,1,17,0,0
dotneter,91.2,0.0,11,199,0,1
dotsquid,36.7,0.0,1,257,113,7
doubled,6.0,0.0,1,24,49,5
doubledron,18.0,0.0,0,11,6,1
doubtitall,0.0,0.0,0,7,0,0
dougrinch,22.0,0.0,1,117,9,2
dovan,15.0,0.0,0,102,64,7
dovg,50.0,0.0,13,265,20,21
dowell,0.0,0.0,0,26,94,0
dows,78.0,0.0,30,242,24,18
doxa,5.0,0.0,1,14,380,0
doxtarzlo,37.0,0.0,5,62,281,2
dozent,0.0,0.0,0,89,77,1
dozier,0.0,0.0,0,29,0,0
dozzzl,4.0,0.0,1,7,0,3
dpatriot,0.0,0.0,0,3,95,2
dphilipo,3.0,0.0,1,17,0,0
dpigo,0.0,0.1,0,200,481,2
dprotopopov,11.0,20.7,6,119,36,6
dr1v3,7.2,0.0,11,385,44,1
drBasic,20.0,0.0,3,37,19,0
drJonnie,96.7,0.0,5,144,17,7
drMildrex,6.0,0.0,1,8,3,0
dragon_egg,0.0,0.0,0,13,78,0
dragonhome,0.0,0.0,0,63,112,4
dragvs,0.0,0.0,0,63,32,1
drak0n,0.0,0.0,5,19,9,3
drakmail,5.0,0.0,1,409,682,7
drayv,8.0,0.0,1,151,52,3
drbald,0.0,0.0,0,13,48,1
drbasil,4.0,0.0,1,7,31,0
drbugy,0.0,0.0,0,27,13,1
drdim,9.0,0.0,2,79,35,3
drdimitru,10.2,18.4,5,31,33,2
drdroid,0.0,0.0,1,48,1,0
dreamer2057,2.0,0.0,1,37,240,3
dreamerchant,6.0,0.0,1,512,94,2
dreamhost,0.0,0.0,0,25,14,1
dreamiurg,0.0,0.0,0,2,2,3
dreamwork,0.0,0.0,0,6,56,0
dreamzor,2.0,0.0,1,3,2,0
dreik,0.0,0.0,0,106,11,29
drew,0.0,0.0,0,114,45,5
drfisher,42.0,0.0,3,54,112,1
drheavy,0.0,0.0,0,8,0,0
drhouse,6.0,0.0,1,11,3,2
drhyperkalich,33.2,0.0,2,103,8,40
driessen,4.2,0.0,4,315,493,6
driver_by,19.0,0.0,3,32,18,1
driverx18,3.0,0.0,11,12,36,7
drlol,0.0,0.0,0,21,27,2
drobzik,8.0,0.0,2,63,146,0
droit,0.0,0.0,0,2,0,0
drokov,14.0,0.0,1,16,31,5
dron_k,3.0,0.0,0,218,8,1
drondo,15.0,0.0,9,0,0,3
drone,4.6,0.0,1,89,27,1
dronnix,0.0,0.0,0,13,14,8
drozdVadym,42.0,0.0,1,9,31,2
drozdovsky,0.0,0.0,0,84,32,12
drsmoll,0.0,0.0,0,9,87,0
druf,11.0,0.0,4,24,139,0
drugget,12.0,0.0,1,9,3,1
drum,0.0,0.0,0,92,10,9
drunken,12.0,0.0,10,435,559,11
dryang,0.0,0.0,0,2,4,1
ds_pro,6.0,0.0,0,16,16,2
dsd_corp,30.0,0.0,1,121,197,2
dshap,0.0,0.0,0,20,0,0
dshinin,0.0,0.0,0,69,1,0
dshost,0.0,0.0,0,8,0,0
dslava,0.0,0.0,0,101,60,11
dso,3.0,0.0,1,12,0,0
dsoul,4.0,0.0,1,4,0,0
dstarcev,0.0,0.1,0,244,8,3
dstolbov,5.0,0.0,3,26,0,4
dsx,1.0,0.0,1,374,0,2
dtcDev,62.5,0.0,4,60,17,8
dtestyk,19.0,0.0,7,399,30,2
dtretyakov,5.0,0.0,1,1,2,2
dts,0.0,0.0,0,23,5,0
dtx12,0.0,0.0,0,3,5,3
dubr,0.0,0.0,0,63,61,17
dude,17.0,0.0,1,8,0,0
dude1phoenix,14.0,0.0,3,154,118,22
dude_sam,11.0,0.0,1,269,42,4
dudeonthehorse,69.7,0.0,37,870,52,173
dukebarman,13.0,0.0,1,8,13,5
dukelion,0.0,0.0,0,79,2,0
dumbhead,9.0,0.0,2,14,22,0
dumistoklus,10.0,0.0,2,37,95,0
dumuro,0.0,0.0,0,3,0,0
dunkle,16.0,0.0,0,19,0,4
dunmaksim,6.0,0.0,2,105,14,5
dunordavind,7.0,0.0,1,9,6,0
duqu,0.0,0.0,0,6,3,0
dust,35.8,0.0,2,98,65,8
dustik,0.0,0.0,0,68,708,2
duzorg,6.0,0.1,1,10,47,0
dva,0.0,0.0,0,9,69,0
dvaletin,0.0,0.0,0,11,0,0
dvapelnik,5.0,0.0,2,122,45,0
dvas,10.0,0.0,4,64,8,22
dvayanu,34.0,0.0,4,31,10,11
dvor,0.0,0.0,0,21,49,1
dvs,0.0,0.0,0,135,88,4
dvserg,7.0,0.0,2,36,1,0
dwar4me,0.0,0.0,0,30,0,1
dxArtem,27.0,0.0,1,53,47,3
dxRang,27.0,0.0,0,100,133,3
dxb,7.0,0.0,1,31,21,3
dxwizard,4.0,0.0,1,14,2,0
dyakov,35.0,0.0,1,364,43,47
dyap,1.0,0.0,0,1,0,0
dyasny,0.0,0.0,0,132,0,4
dybskiy,0.0,0.0,0,1,0,1
dyll,0.0,0.0,0,1,154,2
dymanoid,13.0,0.0,2,38,33,0
dymonix,0.0,0.0,0,8,43,1
dzenovich,40.9,0.0,2,21,0,17
dzfelix,0.0,0.0,0,4,10,0
dzhankoy,0.0,0.0,0,9,3,1
dzhe,122.0,0.0,10,10,59,142
dzhioev,7.0,0.0,1,48,8,0
dzhiriki,0.0,0.0,0,7,12,2
dzigoro,70.5,0.0,11,179,131,11
dzmitry_li,0.0,0.0,0,18,675,0
dzok,0.0,0.0,0,96,0,1
dzugaru,0.0,0.0,0,56,32,0
dzzh,11.2,0.0,4,491,145,3
e-sha,12.0,0.0,1,1,0,1
e10,1.7,0.0,0,89,14,2
e777,15.0,24.0,4,8,38,6
eBuster,0.0,0.0,0,34,52,3
eLBeatzzz,10.0,0.0,0,30,223,2
eReS,52.2,0.0,9,122,966,18
eXIStenX,0.0,0.0,0,4,0,0
eXTreMeHawk,0.0,0.0,0,35,0,0
eXclusiveOR,0.0,0.0,0,4,0,1
eXod,0.0,0.0,0,39,419,1
eZyatev,1.0,0.0,1,28,6,0
eaa,2.0,0.3,2,469,58,0
eafanasov,21.2,0.0,4,47,55,3
eandr_67,1.0,0.0,1,45,1,0
easimonenko,3.0,0.0,0,11,154,4
easterism,21.0,0.0,6,469,183,4
eastig,11.0,0.0,1,32,0,0
easy_john,214.0,0.0,7,7,33,29
easyman,30.7,0.0,6,654,8,31
ebabich,0.0,0.0,0,4,0,0
ebogdanov,0.0,0.0,0,47,0,0
eboyko,5.0,0.0,1,48,0,8
ecne,0.0,0.0,0,50,3,3
ecroFeG,4.0,0.0,1,19,9,2
edejin,20.0,0.0,6,22,86,1
edelweard,0.0,0.0,0,472,21,4
edelweiss76,5.0,0.0,1,5,0,0
edhell,4.0,0.0,1,277,54,0
edogs,13.0,0.1,2,874,0,7
edolganov,26.0,0.0,7,64,68,7
edrokov,0.0,0.0,0,14,27,0
eduard93,7.0,0.0,8,37,283,6
eduha,0.0,0.0,0,27,167,8
edwardoid,13.0,0.0,2,70,37,1
eeeeep,0.0,0.0,0,8,18,1
eevdokimov,17.0,0.0,2,26,27,1
eexo,26.0,0.0,1,114,68,0
ef_end_y,36.0,0.3,3,149,5,6
efedin,0.0,0.0,0,5,1,5
efix,0.0,0.0,0,63,18,1
eforce,45.5,0.0,11,118,42,0
efoxxi,0.0,0.0,0,74,0,1
efremov,0.0,0.0,0,22,0,1
efremovaleksey,12.0,0.0,0,34,428,1
egens,17.0,0.0,1,78,17,1
egetmanenko,0.0,0.0,0,212,22,8
egmar,0.0,0.0,0,32,3,0
egobrain,20.0,0.0,3,42,172,1
egoisto,0.0,0.0,0,54,209,6
egorF,18.5,0.0,2,451,118,11
egor_masalitin,5.0,0.0,2,55,6,2
egorc,0.0,0.0,0,50,2,0
egorsmkv,0.0,0.0,0,52,14,0
egoserg,3.7,0.0,1,124,338,11
ehabarov,3.0,0.0,1,35,99,2
ehles,0.0,0.0,0,22,293,2
eigrad,0.0,0.0,0,262,10,19
eihwaz07,0.0,0.0,0,19,346,1
eiji,5.0,0.0,1,60,8,8
eisenfox,15.0,0.8,4,4,2,21
eiskalt,8.0,0.0,1,19,19,1
ekap,1.0,0.0,1,26,1,0
ekerlostw,15.0,0.0,1,32,1,0
ekho,0.0,0.0,0,13,15,1
ekim,59.0,0.0,1,80,110,15
eklmn,5.0,0.0,1,6,274,1
ekubyshin,8.0,0.8,8,73,15,4
ekungurov,0.0,0.0,0,580,190,6
ekze,7.0,0.0,1,90,28,0
el777,233.1,0.0,11,11,195,24
elBroom,3.0,0.0,1,5,50,1
elDraco,15.0,0.0,1,67,123,2
el_gato,10.0,0.0,1,46,114,0
elanc,0.0,0.0,0,89,78,1
elanserr,2.0,0.0,1,10,0,0
elbik,0.0,0.0,0,13,480,0
elcamlost,9.0,0.0,1,49,31,4
eld0727,2.0,0.0,2,58,15,1
elderos,0.0,0.0,0,35,3,0
eldy,0.0,0.0,0,10,5,0
electricpunch,6.0,0.0,1,5,0,3
electronauts,1.0,0.0,1,6,0,2
elementkg,0.0,0.0,0,13,46,1
elena_g,8.0,0.0,1,21,3,2
elenbert,39.0,0.0,2,106,196,10
elepner,4.0,0.0,1,8,0,0
eleventyseven,0.0,0.0,0,33,146,5
elfuegobiz,3.0,0.0,4,77,124,0
elgoog,52.0,0.0,1,174,1,5
eliah_lakhin,60.0,0.0,5,215,49,17
elias32,2.0,0.0,1,4,20,0
eliasdaler,13.0,0.0,2,24,0,0
elimS,0.0,0.0,0,31,107,2
elimoon,15.0,0.0,1,28,0,1
elingur,9.0,0.0,2,46,0,4
eliotik,34.0,0.0,2,6,44,6
elky,33.0,0.0,4,111,9,3
ellenaua,12.0,0.0,1,7,0,0
elliadan,28.0,0.0,1,180,175,4
elmanr,8.0,0.0,1,28,14,1
elmar,0.0,0.0,0,11,4,1
elmm,62.0,0.0,5,279,96,6
elnoyle,0.0,0.0,0,13,79,0
elusive,0.0,0.0,0,2,4,1
elve,21.0,0.0,1,312,412,6
elw00d,35.0,0.0,6,354,252,16
emagdnim,0.0,0.0,0,20,98,1
emailAlexander,12.0,0.0,1,10,133,1
emankin,5.0,0.0,1,1,18,0
emostar,0.0,0.0,0,144,4,3
emoxam,0.0,0.0,1,38,0,1
empr,51.7,0.0,4,158,4,6
emreu,0.0,0.0,0,13,118,0
emusic,17.0,0.0,1,38,1,3
en1gma,0.0,0.0,0,66,0,0
enc0d3r,0.0,0.0,0,5,9,0
enchantner,157.5,0.0,17,213,363,44
enclis,0.0,0.0,0,183,0,3
encyclopedist,39.0,0.1,2,615,35,3
endomorphine,0.0,0.0,0,21,0,1
enemo,0.0,0.0,0,68,1,4
enepomnyaschih,13.0,0.0,4,52,8,6
eng,0.0,0.0,0,13,4,1
engine9,14.2,0.3,1,893,32,29
engulfer,2.0,0.0,1,37,57,1
engvard,8.0,0.0,2,23,41,1
enkryptor,0.0,0.0,0,47,30,5
enleur,10.0,0.1,1,41,3,0
enmk,5.0,0.0,1,7,1,0
enotinka,25.0,0.0,2,17,334,7
enotys,6.0,0.0,1,16,3,2
enrupt,2.0,0.0,1,51,27,0
entaure,35.7,0.0,0,254,523,0
enterdv,23.0,0.0,3,52,19,1
entomolog,23.0,0.0,2,25,54,4
entze,43.9,0.0,2,2,87,38
enum,6.0,0.0,1,3,643,0
eocron,7.0,0.0,1,31,1,1
eosunknown,42.9,0.0,6,235,36,13
ep5il0n,0.0,0.0,0,19,0,5
epahomov,7.0,0.0,1,14,0,0
epetrukhin,16.0,0.0,1,2,8,0
epic45,0.0,0.0,0,23,4,0
epic_noob,0.0,0.0,0,9,2,0
eps,2.0,0.1,1,217,45,1
equand,54.5,0.0,2,2,139,10
equinox7,0.0,0.0,1,21,135,1
equinoxe,5.0,0.0,1,3,0,0
erazel,7.0,0.0,1,39,9,0
erazorrr,3.0,0.0,1,3,20,2
erdees,5.0,0.0,0,27,86,1
ereinion,0.0,0.0,0,11,3,2
eresik,25.2,0.0,2,135,0,0
erfen,24.7,0.0,9,138,51,5
erimeev,0.0,0.0,0,36,3,0
erizoy,0.0,0.0,0,1,30,0
erlikh,1.0,0.0,1,71,64,5
erlioniel,2.0,0.0,1,153,75,2
erlrange,0.0,0.0,0,16,70,2
erop,0.0,0.0,0,37,468,1
erp_shnik,67.0,0.0,25,196,1,51
ershov-ilya,3.0,0.0,0,1,0,0
ertaquo,108.2,0.0,8,762,109,18
erthalion,23.0,6.4,7,35,3,4
es14,1.0,0.0,0,16,0,0
esayanoleg,4.0,0.0,1,37,6,1
esc,29.9,0.0,3,3,227,25
eschava,33.5,0.0,5,250,3,15
ese,4.0,0.0,1,16,34,1
esher,0.0,0.0,0,3,0,0
eshirshov,5.0,0.0,2,15,1,0
esin,17.0,0.0,5,75,15,2
esinev,0.0,0.0,0,97,560,6
esir_pavel,0.0,0.0,0,25,36,6
esl,16.0,0.0,4,135,256,3
espanetz,0.0,0.0,0,18,60,0
espirit,29.0,0.0,0,9,2,0
essential55,3.0,0.0,4,93,107,3
estarkov,0.0,0.0,0,26,380,6
estet,23.0,14.4,9,70,333,3
estolica,0.0,0.0,0,35,7,0
estronas,30.0,0.0,3,33,152,6
esystem,0.0,0.0,0,4,0,0
eta4ever,33.5,0.0,0,250,28,24
eterevsky,101.2,0.0,4,258,0,25
eternal_why,16.0,0.0,2,33,0,2
ethoz,54.0,79.1,2,14,1,7
etyumentcev,21.0,0.0,5,45,89,7
eu-gen,1.0,0.0,1,33,0,0
eucariot,533.0,0.0,65,897,30,592
eudj1n,55.3,0.0,2,52,227,19
eugenechepurniy,13.0,0.0,5,20,7,5
eugenios,0.0,0.0,0,39,59,2
eugenius_nsk,60.5,0.3,4,753,256,11
eugenn,0.0,0.0,0,23,103,0
ev42,0.0,0.0,0,46,3,1
evalexdy,5.0,0.0,3,53,0,9
evans2094,0.0,0.0,1,281,53,8
eveel,55.5,0.0,6,148,6,29
everyonesdesign,27.0,0.0,4,39,42,4
everythingispossible,4.0,0.0,1,5,49,0
evgabd,4.0,0.0,1,70,29,4
evgajukov,8.0,0.0,2,46,198,4
evgen_povt,0.0,0.0,0,7,1,0
evgeniymikholap,17.0,0.0,1,8,170,0
evgenx,12.0,0.0,3,147,121,6
evgeny_boger,90.0,0.0,9,240,46,30
evgenyk,26.7,0.0,8,376,92,4
evgenyl,171.0,0.0,6,80,4,4
evgenymarkov,5.0,0.0,1,10,29,0
evger,6.0,0.0,1,5,0,0
evgsam,0.0,0.0,0,0,3,0
evguenyk,0.0,0.0,0,84,0,4
evil_factory,8.0,0.0,2,17,0,0
evil_me,20.0,0.0,6,17,0,44
evil_random,25.3,0.0,10,462,1,10
evilandfox,9.0,0.0,1,3,55,0
evilbloodydemon,17.1,0.0,7,287,209,17
evilbot,0.0,0.1,0,70,15,11
evilduck,62.0,0.0,9,151,17,49
evilkost,0.0,0.0,0,39,1,0
evilslon,0.0,0.0,0,6,122,3
evilsprut,15.0,0.0,1,14,13,32
evkin,6.0,0.0,1,15,49,0
evmenkov,4.0,0.0,4,65,16,2
evnuh,13.5,0.4,7,414,8,3
ew1abz,0.0,0.0,0,32,58,6
ewgRa,23.0,0.1,6,145,2,9
ewgenij,21.2,0.0,7,73,2,8
ex0hunt,3.0,0.0,1,4,0,0
exIV,1.0,0.0,1,270,4,1
example,0.0,0.0,0,65,22,0
excoder,26.0,0.0,4,174,120,3
exdee,0.0,0.0,0,10,0,3
exdeniz,9.0,0.0,1,94,1,2
exelens,47.9,0.0,1,199,0,168
exename,0.0,0.0,0,73,3,0
exeq,0.0,0.0,0,35,38,0
exersizze,10.0,0.0,1,18,5,3
exeto,0.0,0.0,0,11,0,0
exewebru,9.0,0.0,0,4,0,0
exgen,0.0,0.0,0,3,3,0
existentiary,8.0,0.0,3,0,2,0
exmachine,13.0,0.0,2,23,133,0
exmmo,0.0,0.0,2,20,20,3
exp131,20.0,0.0,0,10,2,0
expeerd,3.0,0.0,2,12,3,0
expolit,26.2,0.0,3,122,5,2
exponentum,0.0,0.0,0,40,106,4
extempl,16.0,0.1,1,161,25,2
extensible,20.0,0.0,1,41,41,1
extensionsapp,0.0,0.0,0,15,0,0
extonec,0.0,0.0,0,21,0,0
extrawelt,0.0,0.0,0,48,35,1
exvel,16.5,0.0,1,362,176,9
eyedol,0.0,0.0,0,7,1,1
eyeless_watcher,1.0,0.0,0,214,15,1
eyeofhell,213.7,6.4,38,38,10,75
ezh213b,22.0,0.0,2,12,2,19
ezhek,0.0,0.0,0,3,304,0
ezj,0.0,0.0,0,65,102,1
f0bos,16.0,0.0,2,17,11,1
f0rk,50.0,0.1,7,314,51,11
f0rmat1k,7.0,0.0,8,185,150,9
f0xdr0,0.0,0.0,0,1,0,1
f0y,13.0,0.0,3,37,24,13
f1045,0.0,0.0,0,26,28,5
f1ac,0.0,0.0,0,73,80,0
f1int,0.0,0.0,0,56,9,1
f3ath,6.9,0.0,3,101,53,21
fStrange,24.0,0.0,3,416,253,11
fYNX,3.0,0.0,3,5,0,0
f_s_b_37,12.6,0.0,1,64,56,13
faberge_eggs,0.0,0.0,0,18,149,0
facepalmLite,0.0,0.0,0,19,82,0
facetus,0.0,0.0,0,20,1,0
facha,38.0,0.0,8,158,80,2
fadem,0.0,0.0,0,5,0,0
fader44,142.2,0.0,5,170,46,16
faeton,0.0,0.0,0,7,1,1
fagot,0.0,0.0,0,3,0,0
fahrenheithabr,9.0,0.0,0,24,0,3
fairplay,2.0,0.0,0,24,361,7
fairwind,0.0,0.0,0,4,56,1
faiwer,46.0,0.2,5,940,173,8
fakit,5.0,0.0,1,24,17,0
falc,0.0,0.0,0,49,426,0
falke2,22.0,0.0,3,48,13,4
falkon,5.0,10.4,1,5,19,1
fall_out_bug,0.0,0.0,0,205,44,1
falone,38.0,0.0,3,436,15,14
falstaf,19.0,0.0,2,50,299,1
falula,0.0,0.0,0,8,27,2
famchyk,0.0,0.0,0,1,0,2
fanat1k,0.0,0.0,0,15,37,0
fandm,4.0,0.0,1,29,127,0
fanex,23.5,0.0,2,2,26,18
fannt,0.0,0.0,0,58,163,0
fantast8,25.0,47.4,1,8,1,2
fantgeass,6.0,0.0,1,11,149,1
fantom_ua,0.0,0.0,0,40,102,10
faost,7.0,0.0,1,72,51,0
farcaller,181.7,0.0,16,540,274,73
farcost,14.2,0.2,1,16,57,4
fareloz,6.0,0.0,1,63,27,0
farewell,26.7,0.0,3,102,26,0
fata1ex,206.0,0.0,20,282,282,44
fatal,59.1,0.0,4,4,466,10
fatalway,3.0,0.0,2,8,4,6
fatum,0.0,0.0,0,33,78,4
fc_arny,7.0,0.0,2,36,442,4
fcdm,7.0,0.0,3,31,25,11
fcoder,3.0,0.2,1,23,146,0
fcunited,0.0,0.0,0,67,0,0
fdv,40.0,0.0,1,203,10,1
featalion,0.0,0.0,0,15,12,0
fediq,11.0,0.0,1,1,0,2
fedor1113,5.0,0.0,1,23,0,0
fedor7,0.0,0.0,0,7,43,0
feedbee,96.0,0.0,12,466,190,28
felicast,0.0,0.0,1,46,310,0
feligz,0.0,0.0,0,250,76,1
felix0id,7.0,0.0,2,15,7,1
felixexter,5.0,0.0,0,24,391,0
fenimor,0.0,0.0,0,5,19,0
fenomin,0.0,0.0,0,11,425,5
fenrillium,0.0,0.0,0,189,2,2
fenrirgray,0.0,0.0,0,681,22,0
fenst,0.0,0.0,0,221,86,4
feo_sobolev,10.0,0.0,1,5,24,2
ferasinka,9.0,0.0,3,174,0,6
fergard,40.0,0.0,1,172,9,6
ferrozer,0.0,0.0,0,60,117,4
fershalloff,7.0,0.0,1,0,1,0
fert,5.0,1.6,1,3,0,0
ferus,2.0,0.0,3,9,0,0
ferym,22.0,0.0,2,14,19,0
fetis26,26.0,0.1,5,344,56,2
ffffffffff,47.7,0.0,7,76,64,3
fforp,0.0,0.0,0,15,57,0
ffriend,200.2,0.0,5,966,10,49
ffsdmad,0.0,0.0,0,34,0,1
fids,2.0,0.0,2,6,0,3
fifonik,0.0,0.0,0,112,1,1
fiftin,9.0,0.0,1,6,32,0
fighterjet,0.0,0.0,0,23,89,0
fil9,0.0,0.0,0,82,6,50
filipovskii_off,49.0,0.0,4,35,2,9
fingoldo,1.0,0.0,2,122,19,0
finn,0.0,0.0,0,19,41,4
fir1st,4.0,0.0,6,126,4,5
fire_lizard,7.0,0.0,1,25,0,0
firefish,7.0,0.0,1,33,511,6
firefoxy,14.2,0.0,1,8,49,2
firestarter,8.0,0.0,2,55,83,0
firexel,32.7,0.0,1,97,51,1
firez,3.0,11.2,1,4,0,0
firsachi,2.0,0.0,1,25,0,0
first,0.0,0.0,0,29,45,1
first_row,2.0,0.0,2,8,0,1
firstpasha,3.0,0.0,1,3,1,0
firya,15.0,0.0,2,153,130,11
fishbone,0.0,0.0,0,77,128,0
fiveze,0.0,0.0,2,13,190,0
fixer_m,6.0,4.8,2,16,12,0
fixic,0.0,0.0,0,7,1,0
fixx,0.0,0.0,0,95,88,0
fizikdaos,40.0,0.0,2,67,0,3
fizz,0.0,0.0,0,41,0,0
fjugy,0.0,0.0,0,38,15,0
fkvf,1.0,0.0,1,115,3,14
flaer,0.0,0.0,0,9,78,1
flancer,4.0,0.1,8,38,51,2
flaresun,33.2,0.0,4,377,5,3
flash2048,2.0,0.0,1,19,125,0
flashberry,12.0,0.0,2,22,1,7
flashfm,0.0,0.0,0,25,8,3
flashgc,11.0,0.0,1,12,1,0
flashvoid,19.9,0.0,1,247,181,5
flawmaster,16.0,0.0,0,63,56,3
fleaump,5.0,0.0,0,118,8,1
flerant,0.0,0.0,0,70,75,3
flerka_m,0.0,0.0,0,25,281,1
flexoadm,0.0,0.0,0,9,474,1
flexoid,6.0,0.0,1,85,132,2
flight,33.5,0.0,2,181,194,6
flint,22.0,0.0,1,131,19,18
flom,28.0,0.0,15,138,45,4
flomop,0.0,0.0,0,46,75,5
floppox,7.0,0.0,1,21,0,2
flops,0.0,0.0,0,4,93,1
fls_welvet,13.0,0.0,2,44,0,4
flx,40.0,0.0,0,293,1,26
flywolf,0.0,0.0,1,0,0,0
fmka,0.0,0.0,0,162,1,3
fnatoss,0.0,0.0,0,15,104,0
fo0x,6.0,0.0,2,11,3,1
foboss,71.9,0.0,11,246,5,7
focus,28.0,0.0,1,61,16,13
foff4ik,12.5,0.0,7,349,134,17
fog,40.0,0.0,8,483,27,15
fogandrey,0.0,0.0,0,13,2,4
fogone,21.0,12.2,2,247,18,0
fogx,34.9,0.0,1,124,3,5
foi,13.7,0.0,1,40,0,13
folgakauchuk,0.0,0.0,0,74,77,5
folkl,0.0,0.0,0,3,138,0
folkyatina,0.0,0.0,0,1,3,0
follower,6.0,0.0,2,2,22,0
fondemzel,14.0,0.0,4,52,0,6
foo,34.0,0.0,5,204,540,62
fooflow,0.0,0.0,0,1,0,0
force,180.5,0.0,4,240,67,13
forceLain,0.0,0.0,0,52,16,2
forcewake,10.0,0.0,2,6,20,0
foregen,0.0,0.0,0,51,154,0
forester11,0.0,0.0,0,16,0,0
forewar,8.0,0.0,2,26,89,0
forgotten,292.0,0.0,30,30,0,133
fori,0.0,0.0,0,38,11,0
forketyfork,24.0,0.0,9,119,36,9
format1981,14.2,0.0,1,70,44,0
formatbce,4.0,0.0,1,11,4,1
formatko,0.0,0.0,0,8,430,2
forth,9.0,0.0,1,78,157,0
fortyseven,20.2,0.0,12,398,296,23
fourfingers,17.0,0.0,2,26,1,0
foxdzr,86.0,0.0,0,25,3,12
foxin,15.2,0.0,2,123,55,0
foxkeys,20.0,0.0,0,59,11,0
foxmuldercp,6.0,0.0,3,3,104,15
foxnet,8.0,0.0,5,625,37,3
foxweb,76.9,0.0,2,290,182,40
foxyovovich,0.0,0.0,0,15,498,2
foxyrus,0.0,0.0,0,324,314,0
fozzy,13.0,0.0,3,94,690,6
fpgaFAE,25.0,0.0,2,36,0,3
fr33z3,1.0,0.0,2,197,554,3
fralik,54.0,0.0,5,63,509,2
franzose,30.0,0.1,5,144,184,5
freNZZy,15.0,0.0,1,48,100,0
freakru,0.0,0.0,0,91,61,3
fredrsf,0.0,0.0,0,5,3,0
free0u,52.0,0.0,3,52,12,7
freeAKK,4.0,0.0,2,443,283,0
freeExec,0.0,0.0,0,41,58,0
freeKODE,15.0,0.0,1,28,69,1
freeOne,0.0,0.0,0,89,251,1
freeYourMind,0.0,0.0,0,19,3,1
freeart,54.2,0.0,7,175,64,5
freebeer,0.0,0.0,0,9,8,4
freebornman,15.0,0.0,1,80,129,4
freechibis,0.0,0.0,0,1,4,0
freefd,48.6,0.0,0,145,2,28
freelight,1.0,0.0,0,1,0,1
freemanlutsk,8.0,0.0,1,7,0,1
freetonik,462.0,48.8,62,455,122,365
freextraz,0.0,0.0,0,127,51,2
freeznah,0.0,0.0,0,235,1,2
fregate,0.0,0.0,0,31,399,0
freiman,17.0,0.0,2,118,0,11
frenzytechnix,0.0,0.0,0,31,14,7
freopen,13.0,0.0,1,93,31,3
freude,0.0,0.0,0,9,2,0
freuser,0.0,0.0,0,167,16,4
freydev,4.0,0.0,1,31,2,0
freylis,4.0,0.0,1,25,0,0
friday,0.0,0.0,1,258,1,9
frig,123.7,0.0,2,789,51,12
fritz321,0.0,0.0,1,35,93,0
frizzyH,0.0,0.0,0,7,1,0
frobo7,17.0,0.0,2,21,1,3
frog,0.0,0.0,0,399,0,5
frol,53.2,0.0,7,421,43,10
frol_aleksan,3.0,0.0,1,21,0,1
frolic,20.0,0.0,1,42,238,5
front_end,0.0,0.0,0,34,0,0
frozen_lion,16.0,0.0,1,35,0,0
frozer,2.0,0.0,1,16,6,0
frozzzen,0.0,0.0,0,9,0,0
frst,0.0,0.0,0,80,1,4
frutonyanya,17.0,0.0,3,53,51,0
frux,15.0,0.0,3,33,54,4
fryday,11.0,0.0,1,7,4,1
fryme,0.0,0.0,0,5,170,0
fse,29.5,16.8,3,33,20,14
fshp,4.0,0.2,2,2,58,3
fsmoke,8.0,0.0,1,6,2,7
fsmorygo,14.0,0.0,1,81,79,2
fspare,2.0,0.0,1,14,39,0
fstleo,0.0,0.0,0,17,25,0
ftarasenko,0.0,0.0,0,71,1,0
ftdgoodluck,0.0,0.1,0,76,142,0
ftp27,7.0,0.0,1,281,224,7
fuCtor,77.3,0.1,12,472,243,14
fuazi,8.0,0.0,1,21,0,0
fufnf,1.0,0.0,1,6,4,0
fuinar,0.0,0.0,0,0,0,0
