name,result,place,country,category
Никитин Тимур,4:53:27,8902,Россия,М30
Krivic Zlatko,4:53:28,8903,Хорватия,М49
Богормистрова Дарья,4:53:31,8904,Россия,Ж35
Саая Уран,4:53:33,8905,Россия,М31
Косухин Владимир,4:53:33,8906,Россия,М49
Авилкин Антон,4:53:34,8907,Россия,М28
Зуб Галина,4:53:35,8908,Россия,Ж29
Deduck Stephen,4:53:37,8909,США,М23
Ращевкин Борис,4:53:39,8910,Россия,М36
Домникова Юлия,4:53:41,8911,Россия,Ж27
Krylov Yuriy,4:53:41,8912,Россия,М46
Берлев Александр,4:53:42,8913,Россия,М37
Бодрягин Александр,4:53:43,8914,Россия,М50
Долгов Сергей,4:53:45,8915,Россия,М34
Воротынцев Александр,4:53:46,8916,Россия,М35
Kononenko Alexander,4:53:46,8917,Россия,М65
Kim Anastasiia,4:53:46,8918,Россия,Ж27
Терехов Иван,4:53:48,8919,Россия,М29
Дюков Фёдор,4:53:49,8920,Россия,М18
Горбачев Дмитрий,4:53:51,8921,Россия,М38
Козлов Борис,4:53:51,8922,Россия,М35
Алхутов Александр,4:53:51,8923,Россия,М29
Москалик Олег,4:53:52,8924,Россия,М50
Просеков Роман,4:53:53,8925,Россия,М44
Алесенко Никита,4:53:58,8926,Россия,М25
Соколова Светлана,4:54:00,8927,Россия,Ж38
Соколов Максим,4:54:02,8928,Россия,М38
Колесников Петр,4:54:04,8929,Россия,М31
Buddhaboonyaras Thanawatt,4:54:05,8930,Таиланд,М43
Yakovlev Evgeny,4:54:07,8931,Россия,М43
Kotikova Elizaveta,4:54:09,8932,Россия,Ж26
Бусоргин Артём,4:54:09,8933,Россия,М29
Боровиков Евгений,4:54:10,8934,Россия,М25
Rustamov Shirin,4:54:10,8935,Азербайджан,М59
Фадин Николай,4:54:12,8936,Россия,М29
Першаков Александр,4:54:13,8937,Россия,М38
Loor Dmitry,4:54:13,8938,Россия,М46
Полковников Дмитрий,4:54:13,8939,Россия,М39
Поплавская Людмила,4:54:14,8940,Россия,Ж38
Мамкина Людмила,4:54:17,8941,Россия,Ж45
Лицкевич Андрей,4:54:18,8942,Россия,М26
Мечитов Александр,4:54:23,8943,Россия,М30
Яновский Роман,4:54:24,8944,Россия,М41
Новожилова Лилия,4:54:28,8945,Россия,Ж40
Селиванова Наталья,4:54:29,8946,Россия,Ж42
Барышников Сергей,4:54:29,8947,Россия,М45
Гаврилов Владимир,4:54:31,8948,Россия,М59
Журавлев Юрий,4:54:33,8949,Россия,М28
Новиков Александр,4:54:37,8950,Россия,М45
Scepanovic Vucic,4:54:38,8951,Сербия,М62
Набасов Андрей,4:54:38,8952,Россия,М30
Дураченков Роман,4:54:39,8953,Россия,М37
Varnakov Anatoly,4:54:39,8954,Россия,М58
Кириллов Дмитрий,4:54:40,8955,Россия,М26
Петров Владимир,4:54:40,8956,Россия,М33
Злобин Дмитрий,4:54:41,8957,Россия,М51
Морозова Анастасия,4:54:44,8958,Россия,Ж30
Соловьева Анастасия,4:54:44,8959,Россия,Ж29
Klemensson Torbjorn,4:54:48,8960,Швеция,М48
Корчагина Дарья,4:54:48,8961,Россия,Ж29
Кувайская Екатерина,4:54:50,8962,Россия,Ж38
Korshunov Grigory,4:54:50,8963,Россия,М35
Ефимов Алексей,4:54:51,8964,Россия,М31
Абрамова Наталья,4:54:52,8965,Россия,Ж41
Кочуров Сергей,4:54:53,8966,Россия,М33
Репин Константин,4:54:54,8967,Россия,М34
Ли Шугуан,4:54:55,8968,КНР,М29
Zueva Ludmila,4:54:55,8969,Россия,Ж35
Квициния Беслан,4:54:57,8970,Россия,М35
Гугунава Дмитрий,4:54:57,8971,Россия,М42
Аверьянова Анастасия,4:55:01,8972,Россия,Ж44
Miroshnichenko Dmitry,4:55:01,8973,Россия,М31
Исаков Антон,4:55:01,8974,Россия,М31
Химчинская Анна,4:55:01,8975,Россия,Ж41
Павлова Наталья,4:55:01,8976,Россия,Ж51
Пантелеева Елена,4:55:02,8977,Россия,Ж35
Khaonongbua Pakanai,4:55:03,8978,Таиланд,М47
Maslov Ivan,4:55:03,8979,Россия,М31
Пешков Максим,4:55:04,8980,Россия,М38
Рудаков Дмитрий,4:55:05,8981,Россия,М30
Савицкий Алексей,4:55:05,8982,Россия,М29
Adamova Anastasia,4:55:06,8983,Россия,Ж30
Бридько Иван,4:55:06,8984,Россия,М43
Ильичев Игорь,4:55:06,8985,Россия,М38
Huo Jianwen,4:55:07,8986,КНР,М31
Зубарев Алексей,4:55:08,8987,Россия,М67
Дзягиль Александр,4:55:09,8988,Россия,М48
Руднева Анастасия,4:55:11,8989,Россия,Ж33
Лундберг Александр,4:55:11,8990,Россия,М22
Дубровский Александр,4:55:11,8991,Россия,М29
Палкин Антон,4:55:11,8992,Россия,М33
Chenard Mathieu,4:55:11,8993,Франция,М37
Казеко Василий,4:55:12,8994,Россия,М31
Sushchev Timofey,4:55:13,8995,Россия,М34
Николаенко Алексей,4:55:13,8996,Россия,М33
Ягудин Родион,4:55:13,8997,Россия,М30
Афанасенко Дмитрий,4:55:14,8998,Россия,М32
Кирпичева Наталия,4:55:16,8999,Россия,Ж31
Терновой Антон,4:55:16,9000,Россия,М36
Нестеренко Игорь,4:55:16,9001,Россия,М40
Чернопятов Алексей,4:55:18,9002,Россия,М33
Черненко Марина,4:55:20,9003,Россия,Ж47
Беляков Алексей,4:55:23,9004,Россия,М36
Panpan Wilasinee,4:55:24,9005,Таиланд,Ж43
Баннов Сергей,4:55:25,9006,Россия,М35
Boonla-or Saran,4:55:25,9007,Таиланд,М45
Бычков Алексей,4:55:27,9008,Россия,М25
Оськин Александр,4:55:27,9009,Россия,М32
Волкова Ольга,4:55:29,9010,Россия,Ж40
Слученков Андрей,4:55:31,9011,Россия,М44
Мусс Роман,4:55:34,9012,Россия,М35
Соловьев Роман,4:55:36,9013,Россия,М36
Милчич Владислава,4:55:38,9014,Сербия,Ж39
Романцов Константин,4:55:38,9015,Россия,М36
Караваев Василий,4:55:39,9016,Россия,М33
Obeidova Lejla,4:55:39,9017,Словакия,Ж30
Ризаев Илья,4:55:39,9018,Россия,М40
Enomoto Yuichiro,4:55:39,9019,Япония,М38
Кочарян Тигран,4:55:40,9020,Россия,М28
Яркина Анна,4:55:43,9021,Россия,Ж36
Ришко Сергей,4:55:43,9022,Россия,М40
Нестерец Владислав,4:55:45,9023,Россия,М68
Karpov Alexander,4:55:45,9024,Россия,М37
Коновалов Сергей,4:55:46,9025,Россия,М45
Чуйкова Наталия,4:55:46,9026,Россия,Ж30
Stein Kerstin,4:55:47,9027,Германия,Ж55
Сорокина Людмила,4:55:49,9028,Россия,Ж29
Жигарев Илья,4:55:52,9029,Россия,М36
Ярошенко Александр,4:55:56,9030,Россия,М33
Геращенко Алексей,4:55:57,9031,Россия,М28
Суворов Дмитрий,4:55:58,9032,Россия,М24
Konyaeva Natalia,4:56:00,9033,Россия,Ж48
Аносова Анастасия,4:56:00,9034,Россия,Ж40
Златоуст Анатолий,4:56:02,9035,Россия,М54
Корзан Виктория,4:56:03,9036,Россия,Ж34
Сурина Алена,4:56:04,9037,Россия,Ж23
Ковтун Александр,4:56:04,9038,Россия,М45
Зацепин Денис,4:56:09,9039,Россия,М31
Ложкин Вадим,4:56:09,9040,Россия,М37
Пирогов Иван,4:56:09,9041,Россия,М32
Зонов Владимир,4:56:10,9042,Россия,М34
Савелеьв Виталий,4:56:11,9043,Россия,М37
Wang Qingsong,4:56:13,9044,КНР,М56
Бойко Виталий,4:56:14,9045,Россия,М41
Чулков Максим,4:56:14,9046,Россия,М29
Абдулгаджиев Шарапудин,4:56:16,9047,Россия,М31
Савчук Руслан,4:56:16,9048,Россия,М34
Grigoryeva Ekaterina,4:56:16,9049,Россия,Ж30
Ежов Иван,4:56:18,9050,Россия,М27
Khademi Behbahani Ali,4:56:21,9051,Иран,М27
Shambayati Amirhossein,4:56:21,9052,Иран,М32
Палий Роман,4:56:21,9053,Россия,М33
Жирнова Светлана,4:56:23,9054,Россия,Ж28
Lekszycki Miroslaw,4:56:24,9055,Польша,М65
Ли Синь,4:56:25,9056,КНР,М36
Соловьёв Владимир,4:56:27,9057,Россия,М51
Абрамов Денис,4:56:27,9058,Россия,М39
Ганенков Кирилл,4:56:29,9059,Россия,М26
Бокор Наталья,4:56:30,9060,Россия,Ж47
Кочеткова Марина,4:56:30,9061,Россия,Ж33
Vlasenko Sergey,4:56:31,9062,Россия,М35
Грянко Антон,4:56:31,9063,Россия,М36
Овчинникова Марина,4:56:31,9064,Россия,Ж32
Середина Светлана,4:56:33,9065,Узбекистан,Ж30
Власенко Дарья,4:56:33,9066,Россия,Ж33
Черноголовина Анна,4:56:36,9067,Россия,Ж34
Фролкин Алексей,4:56:36,9068,Россия,М28
Лоцман Роман,4:56:37,9069,Россия,М37
Звукова Наталья,4:56:38,9070,Россия,Ж30
Апилат Виталий,4:56:38,9071,Россия,М45
Dorenwendt Thomas,4:56:38,9072,Германия,М51
Фукс Александр,4:56:38,9073,Россия,М34
Chen Juan,4:56:38,9074,КНР,Ж41
Яковлев Сергей,4:56:39,9075,Россия,М39
Ганичев Михаил,4:56:40,9076,Россия,М48
Панин Борис,4:56:40,9077,Россия,М58
Филатов Иван,4:56:41,9078,Россия,М25
Qian Qifu,4:56:41,9079,КНР,М72
Kooramasuwan Vuttikrai,4:56:42,9080,Таиланд,М45
Kuleshov Leonid,4:56:44,9081,Россия,М33
Утешкалиева Гульбар,4:56:45,9082,Россия,Ж55
Прасолов Андрей,4:56:45,9083,Россия,М24
Соболев Максим,4:56:46,9084,Россия,М30
Sakultanapanich Busabong,4:56:46,9085,Таиланд,Ж28
Лаврентьева Римма,4:56:47,9086,Россия,Ж39
Барковский Виктор,4:56:48,9087,Россия,М73
Мездрина Наталья,4:56:49,9088,Россия,Ж40
Хатмуллин Ришат,4:56:49,9089,Россия,М39
Леон Фред,4:56:50,9090,США,М60
Mashkevich Yana,4:56:50,9091,Израиль,Ж29
Chiang Han-Chung,4:56:53,9092,КитайскаяРеспублика,М68
Peltier Andre,4:56:54,9093,Франция,М65
Лукашевич Олег,4:56:55,9094,Россия,М51
Савичев Станислав,4:56:56,9095,Россия,М29
Fernandes Pedro,4:56:58,9096,Португалия,М42
Шомов Алексей,4:56:59,9097,Россия,М38
Nikalayenka Ihar,4:57:00,9098,Белоруссия,М34
Сыромятников Александр,4:57:00,9099,Россия,М26
Sriprajittichai Phatarin,4:57:01,9100,Таиланд,Ж30
Кузьменко Алексей,4:57:01,9101,Россия,М28
Калько Рустам,4:57:02,9102,Россия,М43
Андренко Марина,4:57:04,9103,Россия,Ж38
Давлетшин Марс,4:57:05,9104,Россия,М28
Серый Павел,4:57:05,9105,Россия,М41
Andrei Gheorghita,4:57:06,9106,Румыния,М32
Смирнов Сергей,4:57:06,9107,Россия,М30
Алдунин Александр,4:57:08,9108,Россия,М41
Алитдинов Сергей,4:57:09,9109,Россия,М34
Bogdanov Ivan,4:57:12,9110,Россия,М31
Климко Василий,4:57:13,9111,Россия,М28
Гусева Ксения,4:57:13,9112,Россия,Ж34
Заморуев Андрей,4:57:16,9113,Россия,М41
Речкалова Галина,4:57:16,9114,Россия,Ж57
Дядюх Сергей,4:57:17,9115,Россия,М56
Калачева Анастасия,4:57:17,9116,Россия,Ж29
Макутенус Елена,4:57:18,9117,Россия,Ж35
Boonnao Wachinee,4:57:19,9118,Таиланд,Ж42
Снегирев Андрей,4:57:22,9119,Россия,М36
Каримуллина Миляуша,4:57:23,9120,Россия,Ж29
Caires Souza Ney,4:57:25,9121,Бразилия,М61
Мамаева Дарья,4:57:25,9122,Россия,Ж28
Миронов Сергей,4:57:35,9123,Россия,М38
Даньков Сергей,4:57:35,9124,Россия,М26
Поздняков Вячеслав,4:57:37,9125,Россия,М38
Фаст Оксана,4:57:38,9126,Россия,Ж36
Гаршин Виктор,4:57:43,9127,Россия,М34
Пластовец Александр,4:57:46,9128,Россия,М46
Гусев Дмитрий,4:57:48,9129,Россия,М26
Аветисян Ваге,4:57:48,9130,Россия,М27
Васин Александр,4:57:52,9131,Россия,М35
Katz Ben Tzion,4:57:53,9132,Израиль,М67
Саксонова Светлана,4:57:56,9133,Россия,Ж47
Shih Ning-Yi,4:57:56,9134,КитайскаяРеспублика,Ж43
